episode,step,ball_x,ball_y,ball_controller,ball_controller_team,last_goal,reward_p0,actions
1,480,70.35672774936714,36.86714682141563,10,A,,3.412541426902765,"[{""move_vx"": 3.5355339059327373, ""move_vy"": 3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.637105656433112, ""move_vy"": -1.6739627030122362, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.303479200989283, ""move_vy"": -0.37744770055285964, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.535383539490595, ""move_vy"": 1.1655985212645816, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 1.4739462632624463, ""move_vy"": -3.2844303026574746, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.255765949310908, ""move_vy"": -2.8942916725969416, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.532101344543074, ""move_vy"": -1.1866230806504696, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.249815568817614, ""move_vy"": -0.04400560646317062, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.9853470209490494, 0.17056091368741075]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.7441428958382897, 0.6680203163141479]}, {""move_vx"": -5.30873029276881, ""move_vy"": 0.9886266629212417, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.502864426418269, ""move_vy"": 2.0072647950125724, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.162534380815492, ""move_vy"": 3.0574889643133627, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.104964656371274, ""move_vy"": 3.152671225675162, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.839947017557207, ""move_vy"": -0.020171820778372793, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.5583725869887335, ""move_vy"": -1.262732823764458, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.952594015516273, ""move_vy"": -4.053617213979682, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,481,69.7192909236992,36.15054551119704,10,A,,3.4483087332625573,"[{""move_vx"": 3.5355339059327373, ""move_vy"": -3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.927377243553852, ""move_vy"": 0.38703877402653286, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.414064419589026, ""move_vy"": -2.7021061454654376, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.687565002590842, ""move_vy"": -2.204904610477248, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.897423110816661, ""move_vy"": -1.4231116869869578, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.246383217734406, ""move_vy"": -0.19484130125508733, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9939071751417863, 0.11021965937374495]}, {""move_vx"": -5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.109641965094253, ""move_vy"": -1.7468711997590864, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.683123538952782, ""move_vy"": -3.8931290652772317, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.693761647530428, ""move_vy"": -1.9946432252842727, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.6609045340217872, -0.7504696412450226]}, {""move_vx"": -5.104964656371273, ""move_vy"": 3.152671225675163, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.07911216335486, ""move_vy"": -0.6457705723093418, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,482,70.82847368870733,36.4081522493799,10,A,,3.480153444361969,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9999469491360232, -0.010299413657148553]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9896120227826524, -0.14376331184002772]}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.17595782484953523, ""move_vy"": -3.5956972681072887, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9876965056189223, -0.1563827570518703]}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.878695300332937, ""move_vy"": -3.492611081484641, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.9998057906522426, ""move_vy"": -0.03941620307424524, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.858855815411382, ""move_vy"": 1.182242320083948, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.846876191093467, ""move_vy"": 1.0476825883942003, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.856055850509818, ""move_vy"": -1.9149729963446929, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.7364207735030281, 0.6765230917067769]}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9999773153003172, 0.006731363083204228]}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.8647770352149957, -0.502155328229134]}]"
1,483,70.9018812682545,36.74291104992216,10,A,,3.51461422777158,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.9861323422160402, 0.16596062511079462]}, {""move_vx"": -4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.4541504297109923, -0.8909249143834116]}, {""move_vx"": 6.389744235022539, ""move_vy"": -2.759124609544887, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.8517048831680161, -0.52402139029883]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9999186559755157, 0.012752572084851328]}, {""move_vx"": 7.531186028881735, ""move_vy"": -1.1924185499968314, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.374489235802478, ""move_vy"": -0.5242761240446667, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.240055930709144, ""move_vy"": -0.3229765363612605, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.632903938379293, ""move_vy"": 0.2565172464955047, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.925068438640445, ""move_vy"": -0.42090853807792367, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.08502653531534929, -0.9963786028722083]}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.0706532789587975, ""move_vy"": -0.5463289527239059, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.478382027689372, ""move_vy"": -0.5690362448320644, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.119999356065585, ""move_vy"": 0.0025678566958071587, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.090511947827692, ""move_vy"": -0.31094711612028164, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.8647770352149957, -0.502155328229134]}]"
1,484,72.05942687452563,36.772222759985986,-1,,,3.5021868293903626,"[{""move_vx"": -5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.715993922729193, ""move_vy"": 1.826752755537693, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.834217489363023, ""move_vy"": -0.4999412620865396, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.865860652417636, ""move_vy"": -1.1408582302737127, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 1.5627559169963132, ""move_vy"": -3.243114852097133, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.1814391969898277, ""move_vy"": -1.8094321307683012, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.91524680851588, ""move_vy"": -1.3602752704414127, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9996795113930423, 0.025314178409870276]}, {""move_vx"": 3.5355339059327373, ""move_vy"": 3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9927736129025506, 0.12000162932645667]}, {""move_vx"": 3.1221350125394975, ""move_vy"": 0.8659520561064529, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.799156218737534, ""move_vy"": 0.08999771193130475, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.387071141414438, ""move_vy"": -1.8626498643974216, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.9843069683077055, 0.17646309628916113]}, {""move_vx"": -4.951163075411195, ""move_vy"": -4.055364866529863, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,485,73.18250656037002,36.80066171388267,-1,,,3.493533317157478,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9999812287982485, -0.006125449307531872]}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.8187661230035216, -0.5741269446766564]}, {""move_vx"": 0.0, ""move_vy"": 5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.465886036126148, ""move_vy"": -2.5756392930355925, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.994424289753707, ""move_vy"": -4.06627281345283, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.499390119815126, ""move_vy"": 0.09564429318709103, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.326639477472905, ""move_vy"": -1.3292899898168111, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.235531067289639, ""move_vy"": -0.38950538307579313, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.832781702651563, ""move_vy"": 1.3246487096245538, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.813408203019458, ""move_vy"": 1.2197889428364597, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.4760365253684675, ""move_vy"": 1.0164629966542718, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.925933221503382, 0.37768616069900723]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9968073811449312, -0.07984353926022396]}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.457406901533535, ""move_vy"": -3.34315867273663, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9980282918281311, -0.06276507830066336]}, {""move_vx"": -0.0, ""move_vy"": -6.4, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,486,74.2721465485684,36.82825389792708,-1,,,3.4851271271122557,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9999910408056109, -0.004230529834061393]}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.075008019470281, ""move_vy"": -1.845072790518668, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.968449852030169, ""move_vy"": 3.363704218248298, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9999186556151303, 0.012752572080255134]}, {""move_vx"": 6.843721950727673, ""move_vy"": -3.3621562814848764, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.981690574312403, ""move_vy"": -3.3440632502700893, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.950287424720279, ""move_vy"": 0.3675659311948698, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -1.2427853160722537, ""move_vy"": -4.977186419871692, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.742932953415112, ""move_vy"": 0.8116163456823521, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.723081449232981, ""move_vy"": -1.9241885624624426, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.4432664095950051, -0.8963896198815043]}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.969395054757206, ""move_vy"": -1.1544360875510586, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.090511947827691, ""move_vy"": -0.31094711612028264, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.525483399593904, ""move_vy"": -4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,487,75.32934250611817,36.855024524691565,-1,,,3.476967161956611,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9861618947864959, 0.16578496294422515]}, {""move_vx"": 6.777556405463668, ""move_vy"": 1.5831390244569192, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.586859365696764, ""move_vy"": -0.7002293619378417, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.604779814409635, ""move_vy"": 3.518242154941236, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.08635679085348721, -0.9962638902611127]}, {""move_vx"": 5.251058546861671, ""move_vy"": -2.902823476794792, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.901783954262843, ""move_vy"": -3.2412965382204635, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9520842542114557, -0.3058349714290726]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.08635679085348721, 0.9962638902611127]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.9866160993777536, 0.1630600469627149]}, {""move_vx"": 3.4315760857805366, ""move_vy"": 0.5785201530622183, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9979794398985626, -0.063537461491999]}, {""move_vx"": 5.903031175592615, ""move_vy"": -3.687251407211295, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.496202766580559, ""move_vy"": 0.23862959227631786, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9820320080224394, 0.18871271837084705]}, {""move_vx"": -4.5288948956001045, ""move_vy"": -3.9356207927857225, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.525483399593904, ""move_vy"": 4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9981229963670718, -0.06124060230577623]}, {""move_vx"": 5.83005498281136, ""move_vy"": -1.7253576143502658, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,488,76.3550604540319,36.88099805604414,-1,,,3.4664515865638297,"[{""move_vx"": -3.5355339059327373, ""move_vy"": -3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.8363118303430985, ""move_vy"": -0.4792576339333464, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.492857951661252, ""move_vy"": 1.4134018240495987, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.59291271470659, ""move_vy"": -3.8607192069725222, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.900855880808748, ""move_vy"": 1.4112447114311233, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.987667588017425, ""move_vy"": -3.511861619061952, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.392351449865299, ""move_vy"": -0.2873079204192023, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.232622886001593, ""move_vy"": -1.334038130224305, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.806982536800803, ""move_vy"": -0.7159042470136119, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9879401638362808, -0.1548360388023747]}, {""move_vx"": 6.299359454692121, ""move_vy"": 0.089835742224355, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.999436855711034, ""move_vy"": -2.040987781873811, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.119704379193699, ""move_vy"": 0.055018811918016705, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.092711314321966, ""move_vy"": -3.876118092754276, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,489,77.35023765004651,36.90619822550069,-1,,,3.455153740441498,"[{""move_vx"": -5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.226096045992388, ""move_vy"": 1.745857989088095, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9971001013174381, -0.07610097604880331]}, {""move_vx"": -4.645605778386532, ""move_vy"": 1.6502263335135774, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.297989454911066, ""move_vy"": 1.4392385958037481, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.377001464040809, ""move_vy"": -1.2473416179484402, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9998806227862693, 0.015449468802962392]}, {""move_vx"": 5.882471726710047, ""move_vy"": -2.533880696571352, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.195000703013941, ""move_vy"": 0.26826271382523803, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.24113797597361702, ""move_vy"": -4.243153600394799, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.616215028751633, ""move_vy"": -1.4484918884219895, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.169067407767402, ""move_vy"": -2.6307303423111974, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9994898304128311, 0.0319378328445947]}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9158615377165962, -0.4014934368847753]}, {""move_vx"": -8.319950123509479, ""move_vy"": 0.028808719420005176, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.093289831068614, ""move_vy"": -0.2615314450176805, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9996228512859402, 0.027456578937400448]}]"
